Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating,Rating color,Rating text,Votes,Cost Category,Primary Cuisine,Votes Normalized
9252,Basil Tree,1,Noida,"G-43 & 44, Main Market, Near Radisson Hotel, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32310604,28.56861001,"italian, north indian, chinese",1200.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,431,high,italian,0.03906678865507777
1323,Bon Bon Pastry Shop,1,Noida,"F-1, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32418898,28.57158307,"bakery, desserts, fast food",150.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,213,low,bakery,0.019121683440073194
1735,BSGulati's Punjabi Swad,1,Noida,"G-8/3, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32611079,28.57044385,"north indian, mughlai",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,357,high,north indian,0.0322964318389753
5677,Cafe-18,1,Noida,"G-27, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32660197,28.56988852,fast food,250.0,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,103,low,fast food,0.009057639524245197
300953,Chandni Chowk Ke Mashhoor Paranthe,1,Noida,"G-24B, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32660867,28.56997273,north indian,100.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,30,low,north indian,0.0023787740164684353
4721,Cheenos,1,Noida,"P-11, 2nd & 3rd Floor, Above Sony Centre, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32454438,28.56857349,"american, italian",1500.0,Indian Rupees(Rs.),Yes,No,No,No,3,2.6,Orange,Average,521,high,american,0.04730100640439158
18261722,Gola Sizzlers,1,Noida,"K-4, 1st Floor, Ocean Heights, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3235295,28.57113316,"chinese, north indian, mughlai, continental",1600.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,198,high,chinese,0.017749313815187556
18346730,Hira Sweets,1,Noida,"B-13, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32480153,28.57024863,"mithai, north indian, south indian, street food, chinese",600.0,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,36,medium,mithai,0.00292772186642269
461,Karim's,1,Noida,"G-40, Mughal Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32365757,28.56926546,"mughlai, north indian",1200.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,446,high,mughlai,0.0404391582799634
937,KFC,1,Noida,"P-21, Near Vodafone Store, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32496414,28.56876577,"american, fast food, burger",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,608,medium,american,0.05526075022872827
307720,Khan's Kathi Rolls,1,Noida,"G-24-26, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32669149,28.56992385,"north indian, street food",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,76,medium,north indian,0.006587374199451052
591,Nathu's Sweets,1,Noida,"G-63, Mansarover Shopping Complex, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3242832,28.56889916,"north indian, south indian, chinese, street food, fast food, mithai, desserts",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,211,medium,north indian,0.018938700823421774
18371433,Nawabi Mughlai Zaika,1,Noida,"Sector 18, Noida",Sector 18,"Sector 18, Noida",77.325204,28.57099,"north indian, mughlai",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,19,medium,north indian,0.0013723696248856359
18287364,Nite Bites,1,Noida,"Sector 18, Noida",Sector 18,"Sector 18, Noida",77.332893,28.597824,"north indian, chinese, continental",650.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,68,medium,north indian,0.00585544373284538
7913,Nizam's Kathi Kabab,1,Noida,"C-18, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32458662,28.57071651,"north indian, fast food",900.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,139,high,north indian,0.012351326623970723
18180086,NSD Resto Bar & Kitchen,1,Noida,"D-2C, Basement Level, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32406242,28.57151907,"north indian, chinese, continental",1000.0,Indian Rupees(Rs.),Yes,No,No,No,3,2.6,Orange,Average,19,high,north indian,0.0013723696248856359
5678,PS Wah Bhai Wah,1,Noida,"B-1/6, Ground Floor, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32570108,28.57088023,"north indian, chinese",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,89,high,north indian,0.00777676120768527
427,Sagar Ratna,1,Noida,"49-50, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32221387,28.5721275,"south indian, north indian, chinese",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,277,medium,south indian,0.024977127172918574
18292482,Sbarro,1,Noida,"G-23, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3243117,28.57015824,"pizza, italian",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,97,medium,pizza,0.008508691674290943
18446481,Swag & Swad,1,Noida,"Near Sector 18, Noida",Sector 18,"Sector 18, Noida",77.322001,28.570049,"north indian, chinese, mughlai",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,19,medium,north indian,0.0013723696248856359
310694,The Fizz,1,Noida,"N-7, Opposite Axis Bank, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32313555,28.57225971,"north indian, mughlai, chinese",1400.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,80,high,north indian,0.0069533394327538885
18252573,The Kitchen,1,Noida,"Shop G-25, Savitri Market, Captain Vijyant Thapar Marg, Pocket A, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3264863,28.57003427,"north indian, mughlai",350.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,47,medium,north indian,0.00393412625800549
303269,Twenty Four Seven,1,Noida,"1-2, D Block, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32466508,28.57117762,"fast food, north indian",300.0,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,45,medium,fast food,0.003751143641354071
5854,Vinny's Restro Bar,1,Noida,"B-10, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32512441,28.57073654,"north indian, chinese",1300.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,37,high,north indian,0.003019213174748399
18349895,Walk In The Woods,1,Noida,"P-18, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.324447,28.569182,"north indian, mughlai, chinese",1400.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.0,Orange,Average,203,high,north indian,0.0182067703568161
4160,Xiian,1,Noida,"G-45, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3233803,28.5688017,"italian, continental, north indian, chinese",1400.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,286,high,italian,0.025800548947849954
301514,Zest Bar and Lounge,1,Noida,"K-24, Near HSBC Bank, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32295919,28.57206302,"finger food, north indian, chinese",1000.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,223,high,finger food,0.020036596523330282
310417,Angels in my Kitchen,1,Noida,"C-19, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32430164,28.57046888,"bakery, desserts, fast food",350.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,205,medium,bakery,0.01838975297346752
1701,Baby Dragon Bar & Restaurant,1,Noida,"G-34, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.323714,28.569561,"north indian, continental, thai, chinese",1350.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,326,high,north indian,0.029460201280878315
18208904,Baker Street,1,Noida,"5, Ground Floor, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32213676,28.57302026,"bakery, beverages, fast food",300.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,40,medium,bakery,0.003293687099725526
3306,Bamboo Shoots,1,Noida,"F-2/3, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32396636,28.57153949,"chinese, seafood, asian",1600.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.9,Yellow,Good,515,high,chinese,0.04675205855443733
301005,Bikanervala Bliss,1,Noida,"Silver Tower, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32466038,28.57196379,"north indian, fast food, chinese",1200.0,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,235,high,north indian,0.021134492223238793
307566,Bikanervala,1,Noida,"1st Floor, Silver Tower, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3246292,28.57215783,"north indian, south indian, fast food, street food, chinese, beverages, desserts, mithai",550.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,331,medium,north indian,0.02991765782250686
18216913,Bikkgane Biryani,1,Noida,"G-24, Gautam Buddha Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32443139,28.57013969,"biryani, north indian, hyderabadi",800.0,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.8,Yellow,Good,612,high,biryani,0.05562671546203111
310399,Burbee's Cafe,1,Noida,"G-56, 2nd Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32456181,28.56935203,"american, italian, chinese, north indian, cafe",900.0,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,833,high,american,0.07584629460201281
594,Cafe Coffee Day,1,Noida,"G-54, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32398044,28.56966474,cafe,450.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,125,medium,cafe,0.011070448307410797
3796,Deez Biryani & Kebabs,1,Noida,"P-10, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32459467,28.56839947,"biryani, north indian, mughlai",650.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,430,medium,biryani,0.03897529734675206
490,Desi Vibes,1,Noida,"G-50, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32425638,28.5694916,"north indian, mughlai",1400.0,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,2019,high,north indian,0.18435498627630376
18336495,Dhaba at Atta,1,Noida,"G-56, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32411414,28.56914544,"north indian, mughlai",1000.0,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,477,high,north indian,0.04327538883806038
18228862,DND,1,Noida,"28B, Ground Floor, Pearls Plaza, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32224271,28.57234745,"north indian, fast food",350.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,196,medium,north indian,0.01756633119853614
384,Domino's Pizza,1,Noida,"C-2/22, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3248877,28.5702822,"pizza, fast food",700.0,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,547,high,pizza,0.04967978042086002
7945,Donald's Pastry Shop,1,Noida,"J-55, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32413467,28.56784854,bakery,300.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,402,medium,bakery,0.0364135407136322
2985,Doosri Mehfil,1,Noida,"D-2C, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32429225,28.57171587,"north indian, chinese, mughlai",950.0,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.8,Yellow,Good,285,high,north indian,0.025709057639524246
18228855,Fit Bites,1,Noida,"B-5, Ground Floor, Wave Silver Tower, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32514117,28.57101361,healthy food,800.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,154,high,healthy food,0.013723696248856358
18289257,Hungry Minister,1,Noida,"Sector 18 ,Noida",Sector 18,"Sector 18, Noida",77.327377,28.570034,"continental, mexican, fast food, chinese",400.0,Indian Rupees(Rs.),No,Yes,Yes,No,1,3.5,Yellow,Good,147,medium,continental,0.013083257090576395
18380141,Hurry's Paratha,1,Noida,"J-44, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.322687,28.570159,"pizza, north indian",200.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,47,low,pizza,0.00393412625800549
18272377,Imly,1,Noida,"Food Court, DLF Mall Of India, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32071754,28.56728731,"street food, continental, south indian, north indian, chinese",600.0,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,204,medium,street food,0.018298261665141813
18473005,Jambox,1,Noida,"Shop 5-A, Ground Floor, Wave Silver Tower, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.325052,28.571388,"fast food, beverages",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,30,medium,fast food,0.0023787740164684353
300180,LIT Ultrabar,1,Noida,"B-1, 9/10, Near Sector 18 Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32541844,28.57096149,"continental, american, north indian, chinese",1550.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,425,high,continental,0.038517840805123514
7784,Mainland China,1,Noida,"Ground Floor, Plot K-1, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32224539,28.57181745,chinese,1800.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,743,high,chinese,0.06761207685269899
396,McDonald's,1,Noida,"P-16, Atta Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32432779,28.56920863,fast food,500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,403,medium,fast food,0.036505032021957914
18014141,Metro Dhaba,1,Noida,"B-1/35, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3257916,28.57036376,"north indian, fast food, chinese, biryani, mughlai",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,418,medium,north indian,0.03787740164684355
1702,Nazeer Foods,1,Noida,"C-9, Behind Shipra Hotel, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3248411,28.57116908,"mughlai, north indian",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,703,medium,mughlai,0.06395242451967063
18198836,Our Story Bistro & Tea Room,1,Noida,"G-38, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32361533,28.56914297,"cafe, italian, continental, desserts",1000.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,320,high,cafe,0.02891125343092406
309111,Paddy's Cafe,1,Noida,"J-3, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32465636,28.5682225,cafe,800.0,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,302,high,cafe,0.0272644098810613
309098,Popular Cakery,1,Noida,"BK-1, Near Sector 18, Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32499767,28.56978752,"bakery, desserts, fast food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,250,medium,bakery,0.022506861848124428
166,Punjabi By Nature,1,Noida,"P-19, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32484244,28.56900605,"north indian, mughlai",2000.0,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.7,Yellow,Good,770,high,north indian,0.07008234217749314
18434638,Sadda Adda,1,Noida,"D-3, Opposite Karnataka Bank, GB Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3238781,28.57065303,"fast food, chinese, north indian",300.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,22,medium,fast food,0.001646843549862763
1070,Subway,1,Noida,"B-14, K.J Enterprises, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32487295,28.57008816,"american, fast food, salad, healthy food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,268,medium,american,0.024153705397987193
450,Swagath,1,Noida,"J-57, Near Centrestage Mall, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32373536,28.5684245,"north indian, chinese, south indian, seafood, chettinad",1500.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,415,high,north indian,0.03760292772186642
18175334,TFK - The Flaming Kick,1,Noida,"1st Floor, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32236877,28.56954961,"north indian, asian, continental",2350.0,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.5,Yellow,Good,214,high,north indian,0.0192131747483989
4248,The Great Kabab Factory,1,Noida,"Ansal's Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3218102,28.57210424,"north indian, mughlai",2200.0,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,540,high,north indian,0.049039341262580055
18237334,The Patiala Kkitchen,1,Noida,"K-1 Block, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32216291,28.57199854,north indian,1600.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,332,high,north indian,0.03000914913083257
300952,The Tandoori Village,1,Noida,"J-57, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32376587,28.56837474,"north indian, mughlai, italian, chinese",1500.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,247,high,north indian,0.0222323879231473
311649,The Yellow Chilli,1,Noida,"2nd Floor, Dharam Palace, K Block, Near Movie Time Cinema, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32239123,28.57149032,"north indian, mughlai",1600.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,222,high,north indian,0.019945105215004574
2336,Top Breads,1,Noida,"K-4, Ground Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32339572,28.57070886,"bakery, fast food",200.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,420,low,bakery,0.038060384263494965
18273566,Wat-a-Burger!,1,Noida,"Shop 4, JOP Plaza, Near Lenskart, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32514352,28.56950956,fast food,350.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,324,medium,fast food,0.0292772186642269
311338,Chawla's 2,1,Noida,"G-28, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32652552,28.56984906,"north indian, mughlai, chinese, fast food",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor,81,high,north indian,0.007044830741079597
310609,Himalaya,1,Noida,"Near JS Arcade, Atta Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32435126,28.57242813,north indian,450.0,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,31,medium,north indian,0.0024702653247941444
307555,Public Cafe,1,Noida,"G-28A, Savitri Market, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3261812,28.56993416,"fast food, beverages",450.0,Indian Rupees(Rs.),No,Yes,No,No,1,2.1,Red,Poor,74,medium,fast food,0.006404391582799634
4717,RPM - Zanzi Bar,1,Noida,"B-110, Gautam Budh Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32529875,28.57066881,"chinese, north indian",2000.0,Indian Rupees(Rs.),Yes,No,No,No,4,2.4,Red,Poor,103,high,chinese,0.009057639524245197
7956,Mad Over Donuts,1,Noida,"J-52,Ground Floor,  Main Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3242376,28.56827816,desserts,450.0,Indian Rupees(Rs.),No,Yes,No,No,1,4.2,Green,Very Good,235,medium,desserts,0.021134492223238793
304612,RollsKing,1,Noida,"J-3, Near GIP Footover Bridge, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32480355,28.56812416,fast food,300.0,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,1055,medium,fast food,0.09615736505032021
304691,Lumbini Food Point,1,Noida,"Near Sharma Clinic, C Block, Sector 19, Noida",Sector 19,"Sector 19, Noida",77.3283593,28.5816039,chinese,350.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,18,medium,chinese,0.0012808783165599268
309519,Owlcity,1,Noida,"Sector 19, Noida",Sector 19,"Sector 19, Noida",77.328028,28.577975,fast food,400.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,165,medium,fast food,0.014730100640439158
18427226,Anand Food Factory,1,Noida,"C-68, Sector-2, Noida",Sector 2,"Sector 2, Noida",77.3143909,28.5837833,"north indian, chinese",300.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,medium,north indian,0.0
387,Nirula's,1,Noida,"C-135, Near Sector 15 Metro Station, Sector 2, Noida",Sector 2,"Sector 2, Noida",77.3135127,28.5822486,"fast food, north indian, chinese, desserts, ice cream",1100.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.5,Orange,Average,221,high,fast food,0.019853613906678867
301420,Snacks India,1,Noida,"A-78, Sector 2, Noida",Sector 2,"Sector 2, Noida",77.3116811,28.5849968,"north indian, chinese, south indian",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,103,medium,north indian,0.009057639524245197
308770,Olive Kitchen,1,Noida,"82/2, F Block Market, Near INP School, Sector 20, Noida",Sector 20,"Sector 20, Noida",77.3332052,28.5838546,"north indian, chinese",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,17,medium,north indian,0.0011893870082342176
18472688,R Cafe,1,Noida,"Near Indian National Public School, Sector 20, Noida",Sector 20,"Sector 20, Noida",0.0,0.0,south indian,400.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5,medium,south indian,9.149130832570906e-05
308951,New Gee Pee,1,Noida,"Shop 1, F Block Market, Jal Vayu Vihar, Sector 21, Noida",Sector 21,"Sector 21, Noida",77.3360987,28.5880357,"fast food, chinese",300.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27,medium,fast food,0.0021043000914913084
308563,Uncle's JVCC Restaurant,1,Noida,"Jalvayu Vihar Community Centre, Sector 21, Noida",Sector 21,"Sector 21, Noida",77.3371603,28.5847607,"north indian, chinese",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,26,medium,north indian,0.0020128087831655993
8065,Hari Om Restaurant,1,Noida,"Main Road, I Block Market, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3446655,28.5990702,north indian,250.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,10,low,north indian,0.0005489478499542544
18216929,Jain Restaurant,1,Noida,"Jiyaram Complex, Near Central Bank, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3425749,28.5950171,"north indian, chinese, south indian",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,7,medium,north indian,0.0002744739249771272
18224208,Lajawab Family Restaurant,1,Noida,"Shop 10, Pandit Market, Opposite A- Block, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3425375,28.5940591,"north indian, chinese",450.0,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,17,medium,north indian,0.0011893870082342176
5239,221 B Baker Street,1,Noida,"21, Jalvayu Vihar Market, Sector 25, Noida",Sector 25,"Sector 25, Noida",77.3379464,28.5843762,bakery,350.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,102,medium,bakery,0.008966148215919487
18312466,Hunger's Hub,1,Noida,"Shop 1, Jalvayu Vihar, Shopping Complex, Sector 25, Noida",Sector 25,"Sector 25, Noida",77.3378653,28.5845728,"north indian, chinese, mughlai",550.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,16,medium,north indian,0.0010978956999085087
8022,Lajwaab Restaurant,1,Noida,"22, Opposite Bal Bharti School, Jalvayu Vihar Shopping Complex, Sector 25, Noida",Sector 25,"Sector 25, Noida",77.3381766,28.5843215,"north indian, chinese",500.0,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,59,medium,north indian,0.005032021957913998
8017,Republic of Chicken,1,Noida,"17, Jalvayu Vihar Shopping Complex, Sector 25, Noida",Sector 25,"Sector 25, Noida",77.3382691,28.5844243,"raw meats, fast food",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,37,medium,raw meats,0.003019213174748399
311375,Super Cake Shop,1,Noida,"Jaipuria Plaza, Sector 26, Noida",Sector 26,"Sector 26, Noida",77.3352827,28.5767841,"bakery, desserts",300.0,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,4,medium,bakery,0.0
18345461,Wakhra Swaad,1,Noida,"Shop 129, Jaipuria Plaza, Sector 26, Noida",Sector 26,"Sector 26, Noida",77.3352977,28.5768276,"north indian, fast food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,112,medium,north indian,0.009881061299176578
311688,27 Grills,1,Noida,"Shop 27, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.32838832,28.57445006,"north indian, chinese, mughlai",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,159,medium,north indian,0.014181152790484904
18265723,China Hot Pot,1,Noida,"D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.32827835,28.57456872,chinese,400.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,medium,chinese,0.00018298261665141812
7986,Himalaya Momos & Roll,1,Noida,"Lakhi Ram Market, Near Sabji Mandi, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.324321,28.5735123,"chinese, fast food",200.0,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,15,low,chinese,0.0010064043915827996
18244520,Hungry House Pizzas & More,1,Noida,"Shop 28, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.32837792,28.57444329,"pizza, fast food",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,79,medium,pizza,0.006861848124428179
5760,Khana Khajana Da Dhaba,1,Noida,"20 & 21, Atta Subzi Mandi, Maa Shakumbhari Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.3245817,28.573916,north indian,450.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,medium,north indian,9.149130832570906e-05
18265705,M.P. Chole Tikki Wala,1,Noida,"Block D, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.32828371,28.57457078,street food,150.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,10,low,street food,0.0005489478499542544
5761,Maa Vaishno Shudh Bhojnalaya,1,Noida,"27, Subzi Mandi Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.3245004,28.5737086,north indian,250.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,low,north indian,0.00036596523330283625
